,satisfaction_level,average_montly_hours,promotion_last_5years,high,low,medium,0
3991,0.55,245,0,0,1,0,0.0
8754,0.66,257,0,0,0,1,
8481,0.97,144,0,0,1,0,
10099,0.55,116,0,0,1,0,
146,0.76,239,0,0,1,0,0.0
7044,0.7,237,0,0,1,0,
651,0.09,269,0,0,0,1,0.0
5397,0.62,274,0,0,0,1,
7108,0.76,187,0,0,1,0,
11813,0.39,212,0,1,0,0,
143,0.37,152,0,0,1,0,0.0
893,0.85,267,0,0,0,1,0.0
3722,0.72,239,0,0,0,1,0.0
7959,0.32,192,0,1,0,0,
11263,0.98,170,0,0,0,1,
14997,0.11,280,0,0,1,0,
11149,0.28,170,0,0,1,0,
9276,0.83,239,0,0,1,0,
6090,0.54,199,0,0,0,1,
14232,0.38,147,0,0,1,0,
3914,0.76,246,0,0,1,0,0.0
5901,0.88,144,0,0,0,1,
12033,0.45,140,0,0,1,0,
8412,0.92,201,0,0,0,1,
12095,0.37,155,0,0,1,0,
3972,0.73,243,0,0,0,1,0.0
13477,0.57,235,0,0,1,0,
3671,0.7,224,0,0,1,0,1.0
13615,0.69,149,1,0,0,1,
6049,0.56,194,0,0,0,1,
10189,0.94,222,0,0,1,0,
989,0.4,144,0,0,1,0,0.0
4858,0.63,157,0,0,0,1,
1087,0.73,273,0,0,1,0,0.0
12452,0.1,286,0,0,0,1,
5824,0.98,263,0,0,0,1,
14881,0.43,129,0,0,1,0,
13767,0.56,248,0,0,0,1,
1179,0.45,146,0,0,1,0,1.0
9766,0.88,152,0,0,0,1,
14815,0.11,292,0,0,1,0,
728,0.43,160,0,0,0,1,0.0
10283,0.48,257,0,0,0,1,
2973,0.66,161,0,0,1,0,0.0
1856,0.11,281,0,0,0,1,0.0
7275,0.6,147,0,0,1,0,
1729,0.86,270,0,0,1,0,0.0
8976,0.69,133,0,0,1,0,
7621,0.9,272,0,0,1,0,
6187,0.87,138,0,0,1,0,
3228,0.13,203,0,0,0,1,0.0
14899,0.1,244,0,0,0,1,
2420,0.15,248,0,0,1,0,0.0
2448,0.25,187,0,0,0,1,0.0
874,0.14,282,0,0,1,0,0.0
8503,0.76,265,0,0,1,0,
9067,0.49,137,0,0,1,0,
11290,0.18,174,0,0,0,1,
12739,0.11,275,0,0,0,1,
1115,0.42,131,0,0,0,1,0.0
6916,0.61,257,0,1,0,0,
12179,0.11,308,0,0,0,1,
1638,0.42,146,0,0,1,0,0.0
530,0.4,137,0,0,0,1,0.0
3182,0.84,178,0,0,0,1,1.0
9117,0.68,263,0,0,0,1,
12523,0.74,239,0,0,1,0,
9532,0.85,179,0,0,1,0,
7352,0.91,125,0,0,0,1,
10956,0.69,153,0,0,1,0,
9093,0.9,141,0,0,1,0,
7061,0.59,122,0,0,0,1,
578,0.9,243,0,0,0,1,0.0
9607,0.97,169,0,0,1,0,
3748,0.8,127,0,0,1,0,1.0
14941,0.43,131,0,1,0,0,
7129,0.98,202,0,0,1,0,
6626,0.4,127,0,0,1,0,
8695,0.85,176,0,0,1,0,
3577,0.49,193,0,0,0,1,0.0
5400,0.33,114,0,1,0,0,
11782,0.84,263,0,0,1,0,
14025,0.53,106,0,1,0,0,
8135,0.53,198,0,0,1,0,
9657,0.58,107,0,0,0,1,
6917,0.75,114,0,1,0,0,
4968,0.88,182,0,0,0,1,
10590,0.56,236,0,0,0,1,
9976,0.92,208,0,0,1,0,
11969,0.6,242,0,0,1,0,
7138,0.8,209,0,0,0,1,
12821,0.19,173,0,0,0,1,
8901,0.74,196,0,0,1,0,
14179,0.8,146,0,0,1,0,
5073,1.0,150,0,0,1,0,
12291,0.87,231,0,0,1,0,
5157,0.19,193,0,0,0,1,
1880,0.76,262,0,0,1,0,0.0
11824,0.75,263,1,0,0,1,
1758,0.45,149,0,0,1,0,0.0
11164,0.91,132,0,0,0,1,
10372,0.78,166,0,0,1,0,
3071,0.49,188,0,0,0,1,1.0
10978,0.81,199,0,0,0,1,
753,0.43,150,0,0,1,0,0.0
13166,0.83,132,0,0,1,0,
13748,0.6,260,0,0,0,1,
3725,0.86,146,0,0,0,1,0.0
2064,0.86,147,0,0,0,1,0.0
11708,0.43,154,0,1,0,0,
7499,0.93,238,0,0,0,1,
5478,0.98,254,0,1,0,0,
7039,0.81,98,0,0,1,0,
12574,0.37,151,0,0,0,1,
2507,0.93,256,0,0,1,0,0.0
14068,0.79,167,0,0,1,0,
1565,0.1,261,0,0,1,0,0.0
14778,0.1,282,0,0,0,1,
13605,0.14,271,0,1,0,0,
13302,0.86,212,0,0,0,1,
13727,0.71,208,0,0,0,1,
1191,0.09,256,0,0,0,1,1.0
2089,0.84,208,0,0,0,1,0.0
14929,0.1,302,0,0,0,1,
14818,0.11,250,0,0,0,1,
8660,0.85,159,0,0,0,1,
13408,0.5,130,0,1,0,0,
10971,0.8,263,0,0,0,1,
11296,0.69,257,0,0,0,1,
5336,0.6,264,0,0,1,0,
6255,0.57,154,0,1,0,0,
4334,0.72,175,0,0,1,0,0.0
10156,0.99,196,0,0,0,1,
4209,0.96,158,0,0,0,1,0.0
2970,0.74,230,0,0,1,0,1.0
2785,0.71,140,0,0,1,0,0.0
6840,0.85,188,0,0,1,0,
9335,0.69,154,0,0,1,0,
4071,0.79,204,0,0,0,1,0.0
4682,0.87,149,0,0,1,0,
2382,0.6,258,0,0,1,0,0.0
10843,0.95,150,0,0,1,0,
13783,0.95,223,0,0,1,0,
2892,0.58,151,0,0,1,0,0.0
892,0.74,276,0,0,1,0,0.0
624,0.38,140,0,0,1,0,0.0
14613,0.74,275,0,0,1,0,
612,0.37,138,0,0,0,1,0.0
13714,0.64,156,0,0,1,0,
12214,0.4,151,0,0,1,0,
7816,0.3,245,0,0,1,0,
1994,0.43,156,0,0,1,0,0.0
7828,0.75,264,0,0,0,1,
8014,0.88,190,0,0,1,0,
10937,0.92,236,1,0,0,1,
4663,0.63,286,0,0,0,1,
4892,0.38,112,0,0,0,1,
9084,0.74,197,0,1,0,0,
4909,0.81,210,0,0,1,0,
1488,0.1,288,0,0,1,0,1.0
74,0.11,277,0,0,0,1,1.0
10932,0.13,198,0,0,0,1,
8403,0.88,263,0,0,1,0,
11190,0.28,97,0,0,1,0,
7111,0.71,204,0,0,0,1,
6647,0.84,265,0,0,0,1,
8257,0.56,169,0,0,0,1,
5818,0.67,161,0,0,0,1,
14614,0.92,240,0,0,1,0,
14557,0.81,253,0,0,1,0,
6973,0.58,144,0,0,0,1,
11137,0.63,192,0,1,0,0,
13292,0.94,176,0,0,0,1,
13644,0.75,250,0,0,0,1,
11332,0.73,243,0,0,1,0,
13513,0.66,157,0,0,1,0,
925,0.11,243,0,0,0,1,0.0
3447,0.58,234,0,0,1,0,0.0
6751,0.58,124,0,0,0,1,
4761,0.6,177,0,0,1,0,
12526,0.41,144,0,0,1,0,
3311,0.82,230,0,0,0,1,0.0
1669,0.67,166,0,0,0,1,0.0
6012,0.17,273,0,0,0,1,
9954,0.84,164,0,0,1,0,
9122,0.8,239,0,0,0,1,
3262,0.79,193,0,0,0,1,0.0
5324,0.72,147,0,0,0,1,
11690,0.83,220,0,0,1,0,
7724,0.51,272,0,0,0,1,
6094,0.53,159,0,0,0,1,
10943,0.91,150,0,0,0,1,
4267,0.64,175,0,1,0,0,0.0
11161,0.69,252,0,0,0,1,
5771,0.53,247,0,0,1,0,
2380,0.22,205,0,0,1,0,0.0
13121,0.51,130,0,0,0,1,
14384,0.1,284,0,0,1,0,
14889,0.36,130,0,0,1,0,
6316,0.78,155,0,0,1,0,
731,0.79,232,0,0,0,1,0.0
8998,1.0,198,0,0,0,1,
118,0.37,133,0,0,1,0,0.0
1126,0.88,235,0,0,1,0,0.0
458,0.41,136,0,0,0,1,0.0
12886,0.36,191,0,1,0,0,
9497,0.59,171,0,0,0,1,
5656,0.72,248,0,0,1,0,
3876,0.54,183,0,0,1,0,0.0
3992,0.53,201,0,0,1,0,1.0
7133,0.67,256,0,0,1,0,
1157,0.42,141,0,0,0,1,0.0
1206,0.44,152,0,0,0,1,0.0
5087,0.54,189,0,0,0,1,
10131,0.12,262,0,0,0,1,
7586,0.81,241,0,0,1,0,
9038,0.84,264,0,0,0,1,
14081,0.86,273,0,0,0,1,
4169,0.43,282,0,0,1,0,0.0
2262,0.61,99,0,0,1,0,1.0
14893,0.11,253,0,0,0,1,
4633,0.19,158,0,1,0,0,
491,0.39,151,0,0,0,1,0.0
10346,0.93,205,0,0,1,0,
2027,0.92,208,0,0,0,1,0.0
11769,0.73,233,0,0,1,0,
11524,0.81,153,0,0,1,0,
341,0.37,141,0,0,0,1,0.0
12449,0.81,239,0,0,1,0,
3759,0.5,265,0,0,1,0,1.0
2084,0.63,224,0,0,1,0,1.0
10076,0.71,182,0,1,0,0,
14123,0.91,241,0,0,0,1,
9306,0.67,254,0,0,0,1,
13186,0.93,158,0,0,0,1,
581,0.81,242,0,0,0,1,0.0
11019,0.78,285,0,1,0,0,
5674,0.87,218,0,0,1,0,
3068,0.7,244,0,0,0,1,0.0
3338,0.56,241,0,0,0,1,0.0
11839,0.49,161,0,0,0,1,
9514,0.9,220,0,0,1,0,
5081,0.93,167,0,0,0,1,
14608,0.09,293,0,0,1,0,
7629,0.54,211,0,0,1,0,
13624,0.16,203,0,0,0,1,
13571,0.62,165,0,0,0,1,
5942,0.84,230,0,0,0,1,
736,0.81,229,0,0,1,0,0.0
2766,0.8,269,0,0,0,1,0.0
6676,0.52,182,0,0,0,1,
1778,0.85,168,0,0,0,1,0.0
4965,0.77,215,0,0,0,1,
6023,0.39,135,0,1,0,0,
7934,0.34,283,0,0,1,0,
8977,0.56,154,0,0,1,0,
1568,0.41,145,0,0,1,0,0.0
8454,0.84,179,0,1,0,0,
7591,0.69,137,0,0,1,0,
2802,0.8,242,0,1,0,0,0.0
2332,0.96,162,0,0,0,1,0.0
9570,0.6,146,0,0,1,0,
8940,0.58,175,0,0,1,0,
840,0.36,138,0,0,0,1,0.0
4700,0.73,243,0,0,0,1,
13469,0.76,169,0,0,0,1,
276,0.1,267,0,0,1,0,0.0
3397,0.77,184,0,0,1,0,0.0
7038,0.96,156,0,0,1,0,
10946,0.88,208,0,0,0,1,
14915,0.43,142,0,0,1,0,
2878,0.74,155,0,0,0,1,0.0
4947,0.57,248,0,0,1,0,
5890,0.3,232,0,0,1,0,
8563,0.2,218,0,0,1,0,
8646,0.51,174,0,0,0,1,
8654,0.12,110,0,0,0,1,
6069,0.54,278,0,0,0,1,
670,0.11,245,0,0,1,0,0.0
1682,0.59,156,0,0,1,0,0.0
13693,0.87,151,0,0,0,1,
10184,0.2,140,0,0,1,0,
1518,0.89,274,0,0,0,1,0.0
971,0.72,264,0,0,0,1,0.0
7048,0.24,194,0,0,1,0,
2502,0.63,118,0,0,1,0,0.0
7383,0.77,273,0,1,0,0,
6584,0.19,268,0,0,1,0,
10666,0.88,253,0,0,0,1,
9652,0.53,109,0,0,0,1,
3964,0.95,216,0,0,0,1,0.0
1673,0.86,232,0,0,0,1,0.0
7936,0.51,208,0,0,1,0,
5306,0.21,218,0,0,1,0,
9696,0.34,265,0,0,0,1,
4559,0.59,264,0,0,1,0,
3664,0.55,248,0,1,0,0,0.0
7738,0.78,177,0,0,1,0,
8692,0.95,247,0,0,0,1,
5947,0.67,206,0,0,0,1,
4865,0.85,217,0,0,0,1,
8143,0.96,152,0,0,0,1,
10536,0.61,134,0,0,1,0,
3739,0.51,147,0,0,0,1,0.0
2730,0.91,219,0,0,1,0,0.0
5179,0.34,178,0,0,1,0,
7606,0.57,188,0,0,0,1,
8741,0.5,142,0,0,1,0,
9737,0.85,208,0,0,0,1,
13597,0.92,161,0,0,1,0,
3940,0.58,205,0,0,1,0,0.0
10668,0.65,173,0,0,0,1,
9543,0.78,260,0,0,0,1,
5593,0.57,238,0,0,0,1,
8598,0.83,231,0,0,1,0,
13713,0.6,183,0,0,1,0,
1882,0.09,282,0,0,1,0,0.0
13402,0.47,226,0,0,1,0,
7715,0.3,210,0,0,0,1,
7471,0.42,270,0,0,1,0,
9500,0.91,264,0,0,1,0,
10237,0.88,235,0,0,0,1,
2207,0.51,145,0,0,0,1,0.0
11029,0.52,150,0,0,1,0,
12671,0.11,264,0,0,1,0,
13392,0.37,113,1,0,0,1,
9232,0.88,206,0,0,0,1,
4531,0.93,135,0,0,1,0,
8519,0.5,157,0,0,1,0,
6928,0.97,210,0,0,1,0,
9561,0.8,219,0,0,1,0,
13960,0.49,240,0,0,0,1,
3342,0.82,183,0,0,0,1,0.0
12091,0.89,246,0,0,1,0,
2877,0.51,269,0,0,0,1,0.0
7413,0.65,245,0,0,0,1,
9809,0.57,167,0,0,0,1,
8851,0.54,170,0,0,1,0,
9121,0.23,151,0,0,1,0,
14306,0.37,155,0,0,1,0,
3704,0.6,191,0,0,1,0,0.0
4860,0.5,224,0,1,0,0,
9491,0.45,140,0,0,1,0,
178,0.37,127,0,0,0,1,0.0
14350,0.73,257,0,0,1,0,
4781,0.72,149,0,0,0,1,
11300,0.77,263,0,0,1,0,
1292,0.41,132,0,0,1,0,0.0
14585,0.86,254,0,0,0,1,
9182,0.76,252,0,0,1,0,
6616,0.54,147,0,0,1,0,
835,0.11,300,0,0,1,0,1.0
6212,0.72,167,0,0,0,1,
5927,0.72,111,0,0,1,0,
248,0.87,228,0,0,1,0,0.0
7725,0.16,192,0,1,0,0,
2491,1.0,144,0,0,1,0,0.0
1507,0.43,149,0,0,0,1,0.0
11102,0.96,244,0,1,0,0,
10322,0.88,201,0,0,0,1,
14698,0.19,192,0,0,1,0,
2398,0.54,161,0,0,1,0,0.0
14382,0.41,160,1,0,1,0,
6623,0.52,184,0,0,1,0,
5590,0.83,215,0,0,0,1,
10056,0.89,211,0,0,1,0,
13861,0.97,211,0,0,0,1,
12170,0.81,259,0,0,1,0,
13668,0.4,127,0,0,1,0,
1015,0.39,138,0,0,1,0,0.0
13074,0.5,180,0,0,0,1,
8021,0.65,153,0,0,1,0,
577,0.57,275,0,0,0,1,0.0
5149,0.44,136,0,1,0,0,
4204,0.51,247,0,0,0,1,0.0
633,0.38,154,0,0,1,0,0.0
10246,0.64,135,0,0,1,0,
7557,0.95,161,0,0,1,0,
5786,0.55,222,0,0,0,1,
14386,0.54,164,0,0,1,0,
7013,0.63,250,0,0,1,0,
10940,0.95,270,1,0,0,1,
9974,0.58,218,0,0,0,1,
11560,0.2,261,0,0,0,1,
12258,0.88,232,0,0,0,1,
7716,0.74,237,0,0,0,1,
8574,0.72,180,0,0,0,1,
4465,0.9,254,0,0,0,1,0.0
1597,0.83,230,0,0,0,1,0.0
4811,0.6,245,0,0,0,1,
3755,0.95,223,0,0,1,0,0.0
13717,0.69,131,0,0,1,0,
8562,0.87,162,0,0,1,0,
1869,0.11,247,0,0,0,1,0.0
8960,0.77,167,0,0,0,1,
4041,0.29,164,0,0,0,1,0.0
7628,0.89,238,0,0,1,0,
415,0.42,155,0,0,0,1,0.0
8636,0.55,158,0,0,1,0,
3435,0.24,123,0,0,1,0,0.0
992,0.45,151,0,0,1,0,1.0
765,0.09,214,0,0,0,1,0.0
13203,0.65,170,0,0,1,0,
4144,0.81,212,0,0,1,0,0.0
11899,0.74,157,0,0,0,1,
12125,0.11,260,0,0,1,0,
7794,0.76,279,0,0,0,1,
9317,0.79,185,0,0,0,1,
7653,0.96,195,0,0,0,1,
8978,0.49,265,0,0,1,0,
9161,0.34,132,0,0,0,1,
8843,0.8,162,0,0,0,1,
4397,0.98,265,0,0,0,1,0.0
12538,0.87,261,0,0,0,1,
4034,0.26,139,0,0,0,1,0.0
4389,0.85,171,0,0,0,1,0.0
7485,0.58,208,0,0,0,1,
8463,0.93,252,0,1,0,0,
1050,0.79,229,0,0,0,1,0.0
773,0.42,159,0,0,0,1,0.0
1302,0.09,290,0,0,1,0,0.0
5070,0.74,180,0,0,1,0,
4177,0.45,268,0,0,0,1,0.0
7719,0.75,250,0,0,0,1,
10355,0.13,156,0,0,0,1,
4441,0.55,170,0,0,1,0,0.0
4430,0.51,272,0,0,0,1,1.0
12940,0.68,233,0,1,0,0,
5808,0.99,262,0,0,1,0,
10175,0.31,120,0,1,0,0,
8023,0.68,257,0,0,1,0,
4104,0.65,184,0,0,0,1,0.0
1439,0.76,253,0,0,0,1,0.0
1226,0.4,142,0,0,1,0,0.0
7657,0.75,171,0,0,1,0,
12815,0.8,236,0,0,1,0,
13650,0.77,260,0,0,0,1,
1468,0.78,256,0,0,0,1,1.0
9882,0.9,167,0,0,1,0,
1276,0.44,139,0,0,0,1,0.0
7453,0.95,220,0,0,0,1,
5229,0.99,158,0,0,1,0,
823,0.44,154,0,0,1,0,0.0
13123,0.52,270,0,0,1,0,
2888,0.66,203,0,0,1,0,0.0
8132,0.59,189,0,0,1,0,
3264,0.59,209,0,0,0,1,0.0
1560,0.09,286,0,0,1,0,0.0
8813,0.48,253,0,1,0,0,
8738,0.6,211,0,0,0,1,
9830,0.13,203,0,0,1,0,
13833,0.7,225,0,0,0,1,
13765,0.66,254,0,0,0,1,
4653,0.89,138,0,0,0,1,
8882,0.25,228,0,0,0,1,
7395,0.63,243,0,0,1,0,
13661,0.74,180,0,1,0,0,
410,0.28,218,0,0,1,0,0.0
6075,0.78,251,0,0,1,0,
12646,0.51,249,0,0,0,1,
10793,0.61,176,0,0,0,1,
8961,0.97,245,0,0,0,1,
10143,0.93,172,0,0,0,1,
6550,0.73,153,0,1,0,0,
1057,0.4,136,0,0,1,0,0.0
14992,0.4,155,0,0,1,0,
3053,0.54,172,0,0,1,0,0.0
12021,0.38,147,0,0,1,0,
13095,0.67,254,0,0,1,0,
12913,0.59,211,0,0,0,1,
14820,0.1,279,0,0,0,1,
2156,0.81,231,0,0,1,0,0.0
8047,0.96,235,0,0,1,0,
14709,0.44,143,0,0,0,1,
13066,0.77,175,1,0,0,1,
3871,0.57,230,0,0,1,0,0.0
4180,0.7,188,0,0,0,1,0.0
2144,0.96,185,0,0,0,1,0.0
3159,0.91,240,0,0,1,0,0.0
5362,0.42,146,0,0,0,1,
4948,0.59,169,0,0,1,0,
3434,0.62,153,0,0,1,0,0.0
10709,0.49,194,0,0,0,1,
3414,0.62,263,0,0,0,1,0.0
1802,0.11,253,0,0,1,0,0.0
3403,0.62,231,0,0,1,0,0.0
10761,0.95,186,0,0,1,0,
4116,0.17,232,0,0,0,1,0.0
424,0.45,130,0,0,1,0,0.0
4522,0.9,220,0,0,1,0,
7714,0.85,219,0,0,0,1,
14905,0.11,247,0,0,0,1,
11527,0.25,154,0,1,0,0,
13924,0.63,187,0,1,0,0,
8860,0.86,221,0,0,0,1,
1613,0.42,147,0,0,1,0,1.0
12167,0.31,132,0,0,1,0,
11865,0.74,224,0,0,0,1,
13968,0.73,262,1,1,0,0,
12868,0.81,213,0,0,1,0,
11018,0.32,214,0,0,0,1,
5121,0.9,233,1,0,0,1,
5316,0.65,256,0,0,0,1,
7050,0.68,209,0,1,0,0,
5551,0.67,167,0,0,0,1,
11477,0.32,143,0,0,0,1,
7350,0.6,160,0,0,1,0,
11410,0.17,239,0,0,1,0,
398,0.87,265,0,0,1,0,0.0
11667,0.62,204,0,0,0,1,
14959,0.59,155,0,0,1,0,
2523,0.9,219,0,0,0,1,0.0
14527,0.43,135,0,0,1,0,
7008,0.56,109,0,0,1,0,
703,0.44,159,0,0,1,0,0.0
6746,0.85,104,0,0,1,0,
384,0.36,156,0,1,0,0,0.0
9667,0.81,141,0,0,0,1,
9197,0.21,183,0,0,1,0,
43,0.1,281,0,0,1,0,0.0
449,0.81,239,0,0,1,0,0.0
11092,0.61,269,0,0,0,1,
11617,0.72,211,0,0,0,1,
10618,0.92,259,0,0,0,1,
10496,0.57,241,0,0,1,0,
3928,0.7,139,0,0,0,1,1.0
7468,0.65,246,0,0,1,0,
3890,0.42,103,0,0,0,1,0.0
6301,0.84,97,0,0,1,0,
2733,0.94,255,0,0,1,0,0.0
3541,0.79,226,0,0,1,0,0.0
12223,0.87,252,0,0,1,0,
12750,0.38,145,0,0,1,0,
2902,0.93,160,0,0,1,0,0.0
329,0.44,148,0,0,1,0,1.0
3908,0.7,159,0,0,1,0,0.0
3931,0.17,241,0,0,1,0,0.0
13562,0.64,258,0,1,0,0,
10021,0.61,133,0,0,1,0,
9230,0.87,182,0,0,0,1,
12650,0.39,134,0,0,0,1,
2438,0.88,273,0,0,1,0,0.0
12721,0.31,184,0,0,1,0,
801,0.43,153,0,0,0,1,1.0
3910,0.67,159,0,0,1,0,0.0
7520,0.91,253,0,0,1,0,
5764,0.3,178,0,0,1,0,
11168,0.17,191,0,0,0,1,
4595,0.87,215,0,1,0,0,
12644,0.58,238,0,0,1,0,
8935,0.87,142,0,0,0,1,
14155,0.99,264,0,0,0,1,
563,0.1,291,0,0,1,0,0.0
5783,0.98,150,0,0,0,1,
1350,0.84,245,0,0,0,1,0.0
13577,0.76,217,0,0,0,1,
10277,0.87,216,0,0,0,1,
13111,1.0,171,0,0,0,1,
1795,0.85,217,0,0,1,0,1.0
6898,0.36,160,0,0,0,1,
2875,0.69,208,0,0,0,1,0.0
10075,0.67,193,0,0,0,1,
4384,0.48,197,0,0,0,1,0.0
11213,0.93,176,1,0,0,1,
9475,0.98,139,0,0,0,1,
7495,0.5,274,0,0,1,0,
3349,0.93,237,0,0,1,0,0.0
11881,0.66,273,0,0,1,0,
2161,0.63,177,0,0,1,0,0.0
1012,0.1,284,0,0,0,1,1.0
8101,0.64,180,0,0,1,0,
1298,0.45,131,0,0,1,0,0.0
10,0.45,135,0,0,1,0,0.0
6200,0.17,221,0,0,1,0,
14278,0.9,264,0,0,0,1,
6426,0.86,141,0,0,0,1,
9670,0.34,257,0,0,1,0,
3713,0.98,223,0,0,0,1,0.0
9935,0.63,229,0,0,0,1,
11241,0.62,259,0,0,0,1,
4940,0.99,232,0,0,0,1,
9043,0.99,188,0,0,0,1,
7652,0.97,169,0,0,0,1,
3805,0.68,141,0,0,0,1,0.0
10615,0.54,184,0,0,0,1,
10431,0.88,109,0,0,0,1,
1858,0.38,128,0,0,0,1,1.0
8705,0.29,248,0,0,1,0,
3894,0.58,258,0,0,0,1,0.0
8327,0.48,146,0,0,1,0,
7562,0.71,260,0,0,0,1,
3274,0.88,264,0,0,0,1,0.0
12535,0.37,156,0,0,0,1,
5308,0.81,255,0,0,1,0,
14340,0.37,151,0,0,1,0,
4677,0.58,253,0,0,1,0,
4088,0.79,152,0,0,0,1,0.0
13399,0.79,158,0,0,1,0,
3362,0.86,211,0,0,1,0,0.0
5806,1.0,216,0,0,1,0,
11278,0.66,164,0,0,1,0,
6600,0.86,275,0,0,0,1,
11027,0.57,214,0,0,1,0,
8166,0.21,235,0,0,1,0,
11474,0.77,156,0,0,0,1,
3558,0.82,213,0,0,1,0,0.0
4605,0.85,210,0,0,1,0,
12849,0.74,264,0,1,0,0,
3038,0.12,260,0,0,0,1,0.0
13796,0.91,147,0,0,1,0,
5899,0.82,196,0,0,0,1,
5993,0.42,284,0,1,0,0,
6988,0.61,256,0,0,0,1,
10934,0.75,209,1,0,0,1,
14249,0.11,306,0,0,1,0,
5739,0.91,199,0,0,0,1,
11321,0.78,159,0,0,0,1,
10975,0.93,158,0,0,0,1,
7643,0.75,235,0,0,0,1,
5812,0.44,119,0,0,1,0,
5274,0.95,243,0,0,0,1,
8061,0.24,232,0,0,1,0,
6022,0.77,181,0,1,0,0,
1738,0.86,268,0,0,0,1,0.0
13590,0.64,122,0,0,1,0,
2519,0.51,224,0,0,0,1,0.0
2907,0.32,263,0,0,0,1,1.0
3110,0.57,222,0,0,0,1,0.0
10689,0.89,275,0,0,0,1,
8861,0.67,239,0,0,0,1,
3008,0.6,209,0,0,1,0,0.0
7703,0.18,240,0,0,1,0,
10617,0.66,185,0,0,0,1,
11301,0.76,133,0,0,1,0,
6355,0.62,158,0,0,1,0,
7926,0.66,139,0,0,0,1,
9515,0.54,98,0,0,1,0,
8202,0.95,135,0,0,1,0,
10737,0.7,231,0,0,0,1,
4184,0.5,172,0,0,0,1,0.0
10579,0.52,234,0,0,1,0,
6377,0.94,211,0,0,1,0,
864,0.1,260,0,0,1,0,0.0
8181,0.84,222,0,0,0,1,
14348,0.42,129,0,0,1,0,
12478,0.76,227,0,0,1,0,
3913,0.19,192,0,0,1,0,0.0
6385,0.62,223,0,0,1,0,
10809,0.51,98,0,0,1,0,
203,0.1,256,0,0,1,0,0.0
6331,0.75,173,0,0,1,0,
13801,0.82,178,0,0,0,1,
3550,0.85,263,0,0,1,0,1.0
4513,0.21,148,0,0,0,1,
450,0.81,226,0,0,0,1,1.0
2518,0.63,175,0,0,0,1,0.0
11688,0.94,144,0,0,1,0,
1100,0.11,262,0,0,1,0,0.0
8408,0.6,265,0,0,1,0,
11287,0.97,135,0,0,0,1,
14551,0.09,308,0,0,0,1,
108,0.71,177,0,0,0,1,0.0
4450,0.68,148,0,0,1,0,0.0
8110,0.78,148,0,0,0,1,
5273,0.13,219,0,0,1,0,
14191,0.79,223,0,0,0,1,
9090,0.98,186,0,0,1,0,
2367,0.64,166,0,0,0,1,0.0
3779,0.51,175,0,0,0,1,0.0
9784,0.43,102,0,0,0,1,
3976,0.67,237,0,0,1,0,0.0
1849,0.45,159,0,0,1,0,0.0
2137,0.52,199,0,0,0,1,0.0
303,0.37,127,0,0,0,1,0.0
7276,0.58,207,0,0,1,0,
12749,0.86,246,0,0,1,0,
11775,0.66,271,0,0,1,0,
11183,0.82,271,1,0,0,1,
8130,0.25,166,0,0,1,0,
10504,0.59,179,0,0,0,1,
4878,0.53,233,0,0,1,0,
5909,0.28,206,0,0,0,1,
13942,0.77,134,1,0,1,0,
5443,0.62,173,0,0,0,1,
8162,0.59,141,0,0,1,0,
7110,0.99,202,0,0,0,1,
11562,0.76,247,0,0,1,0,
852,0.82,217,0,1,0,0,0.0
7257,0.74,219,0,0,0,1,
10961,0.94,133,0,0,1,0,
12053,0.39,132,0,0,1,0,
2411,0.61,140,0,0,0,1,0.0
6919,0.53,191,0,1,0,0,
718,0.91,244,0,0,1,0,0.0
1607,0.83,239,0,0,1,0,0.0
4548,0.86,247,1,1,0,0,
14370,0.45,132,0,0,1,0,
8221,0.7,246,0,0,0,1,
9417,0.14,212,0,0,1,0,
8212,0.99,214,0,0,1,0,
488,0.1,276,0,0,1,0,0.0
4229,0.74,132,0,0,0,1,0.0
4611,0.92,214,0,0,1,0,
12373,0.36,142,0,0,0,1,
8500,1.0,132,0,0,0,1,
3049,0.83,143,0,0,1,0,0.0
10803,0.5,204,0,1,0,0,
2857,0.35,137,0,0,1,0,0.0
10708,0.56,152,0,0,0,1,
5934,0.84,186,0,0,0,1,
9940,0.76,197,0,0,0,1,
275,0.81,238,0,0,1,0,0.0
12343,0.41,143,0,0,0,1,
8141,0.61,157,0,0,1,0,
8876,0.82,246,0,0,1,0,
13670,0.84,197,1,0,1,0,
10858,0.53,259,1,0,0,1,
2779,0.51,143,0,0,1,0,0.0
13398,0.49,134,0,0,1,0,
565,0.79,294,0,0,1,0,0.0
7418,0.99,216,0,1,0,0,
553,0.79,257,0,0,1,0,0.0
14450,0.1,254,0,0,1,0,
13028,0.52,103,0,0,0,1,
10743,0.61,252,0,1,0,0,
14359,0.84,263,0,0,1,0,
1333,0.11,257,0,0,1,0,0.0
1619,0.39,151,0,0,1,0,0.0
13564,0.36,111,0,0,1,0,
7448,0.55,137,0,0,0,1,
3635,0.61,238,0,0,0,1,0.0
12433,0.87,264,0,0,1,0,
5515,0.82,229,0,0,0,1,
10174,1.0,112,0,1,0,0,
6151,0.49,216,0,0,1,0,
8689,0.61,175,0,0,0,1,
120,0.14,158,0,0,1,0,0.0
13690,0.51,268,0,0,0,1,
7445,0.79,145,0,0,0,1,
3180,0.77,218,0,0,0,1,1.0
